0.000000000000000000e+00,-0.000000000000000000e+00
2.083333333333333218e-02,-0.000000000000000000e+00
4.166666666666666435e-02,-8.283924494191406620e-05
6.250000000000000000e-02,-3.125076609553219492e-04
8.333333333333332871e-02,-6.790986936444808790e-04
1.041666666666666574e-01,-1.323552544143654589e-03
1.250000000000000000e-01,-2.219574672685757123e-03
1.458333333333333148e-01,-3.289291627024797712e-03
1.666666666666666574e-01,-4.811676937300328472e-03
1.875000000000000000e-01,-6.511217472961129162e-03
2.083333333333333148e-01,-8.329074307986327960e-03
2.291666666666666574e-01,-1.085314381773790256e-02
2.500000000000000000e-01,-1.315177025983288103e-02
2.708333333333333148e-01,-1.558560789760260468e-02
2.916666666666666297e-01,-1.919719843439654863e-02
3.125000000000000000e-01,-2.144844031593009029e-02
3.333333333333333148e-01,-2.446758539033018140e-02
3.541666666666666297e-01,-2.933292550507255597e-02
3.750000000000000000e-01,-3.009818745063558981e-02
3.958333333333333148e-01,-3.448139240488052454e-02
4.166666666666666297e-01,-4.065142960633753161e-02
4.375000000000000000e-01,-3.700030452483055871e-02
4.583333333333333148e-01,-3.612973955628309697e-02
4.791666666666666297e-01,-4.887307138939268186e-02
5.000000000000000000e-01,-5.887113790683212722e-02
5.208333333333332593e-01,-5.523979026340283816e-02
5.416666666666666297e-01,-5.433922462068881826e-02
5.625000000000000000e-01,-6.705936678546303709e-02
5.833333333333332593e-01,-7.703324880330517099e-02
6.041666666666666297e-01,-7.337134705460222894e-02
6.250000000000000000e-01,-7.214506222810138092e-02
6.458333333333332593e-01,-7.791910988866503074e-02
6.666666666666666297e-01,-7.667071801834107747e-02
6.875000000000000000e-01,-6.853889132196669398e-02
7.083333333333332593e-01,-6.764432098463334098e-02
7.291666666666666297e-01,-7.185394848679742263e-02
7.500000000000000000e-01,-6.764242858312689843e-02
7.708333333333332593e-01,-6.454525491450717467e-02
7.916666666666666297e-01,-7.028619469501365402e-02
8.125000000000000000e-01,-7.081037059705717895e-02
8.333333333333332593e-01,-5.798032491444085612e-02
8.541666666666666297e-01,-4.808712863212454003e-02
8.750000000000000000e-01,-5.184178277302958077e-02
8.958333333333332593e-01,-5.286379903002406955e-02
9.166666666666666297e-01,-4.549271886871675968e-02
9.375000000000000000e-01,-4.435296574875977754e-02
9.583333333333332593e-01,-5.472612352752537906e-02
9.791666666666666297e-01,-6.094249244049637637e-02
1.000000000000000000e+00,-5.351843586700484601e-02
1.020833333333333259e+00,-4.883302862029103436e-02
1.041666666666666519e+00,-5.778640792571875656e-02
1.062500000000000000e+00,-6.399935961396355233e-02
1.083333333333333259e+00,-5.657230612415820731e-02
1.104166666666666519e+00,-5.188435814499481324e-02
1.125000000000000000e+00,-6.083603228047532868e-02
1.145833333333333259e+00,-6.704745065558799511e-02
1.166666666666666519e+00,-5.961866465700110806e-02
1.187500000000000000e+00,-5.492953193603607176e-02
1.208333333333333259e+00,-6.030618113860898577e-02
1.229166666666666519e+00,-6.056476535540547546e-02
1.250000000000000000e+00,-4.718819457257542038e-02
1.270833333333333259e+00,-3.656205725171883525e-02
1.291666666666666519e+00,-3.958546566619210866e-02
1.312500000000000000e+00,-3.987748378954530243e-02
1.333333333333333259e+00,-2.683110653850090399e-02
1.354166666666666519e+00,-1.672911849146528976e-02
1.375000000000000000e+00,-2.027114749742487884e-02
1.395833333333333259e+00,-2.108146398327297166e-02
1.416666666666666519e+00,-1.394046182024896198e-02
1.437500000000000000e+00,-1.332132800312479243e-02
1.458333333333333259e+00,-2.244428423439558118e-02
1.479166666666666519e+00,-2.623596576660933502e-02
1.500000000000000000e+00,-1.639377024720376982e-02
1.520833333333333259e+00,-9.292696456912675693e-03
1.541666666666666519e+00,-1.582799433100004829e-02
1.562500000000000000e+00,-1.962744826705291323e-02
1.583333333333333259e+00,-9.795091887947917145e-03
1.604166666666666519e+00,-2.703533278197115669e-03
1.625000000000000000e+00,-9.246821430283089227e-03
1.645833333333333259e+00,-1.305411802437612609e-02
1.666666666666666519e+00,-3.588668970297830951e-03
1.687500000000000000e+00,2.897845837111511207e-03
1.708333333333333259e+00,-4.249336932701010434e-03
1.729166666666666519e+00,-8.659462559838347270e-03
1.750000000000000000e+00,5.625117388227274121e-04
1.770833333333333259e+00,7.044987184249264234e-03
1.791666666666666519e+00,-1.061198564018378104e-04
1.812500000000000000e+00,-4.520068723384840226e-03
1.833333333333333259e+00,4.698221057745661372e-03
1.854166666666666519e+00,1.117695078185175668e-02
1.875000000000000000e+00,4.021804114583894807e-03
1.895833333333333259e+00,-3.961230602137443793e-04
1.916666666666666519e+00,8.818482424179478751e-03
1.937500000000000000e+00,1.529334028224682736e-02
1.958333333333333259e+00,8.133699218316380042e-03
1.979166666666666519e+00,3.711289364194347851e-03
2.000000000000000000e+00,1.292181009544925499e-02
2.020833333333333037e+00,1.939225986315953887e-02
2.041666666666666519e+00,1.222726667259507564e-02
2.062500000000000000e+00,7.799457635126267642e-03
2.083333333333333037e+00,1.700506114328702301e-02
2.104166666666666519e+00,2.347013175243841884e-02
2.125000000000000000e+00,1.629850025334798891e-02
2.145833333333333037e+00,1.186394967452245389e-02
